OrderId,StopSequenceNumber,StopType,CustomerId,LocationId,MinExpectedArrivalTime,MaxExpectedArrivalTime,ActualArrivalTime,DepartureTime,Distance,ChargePerDistanceUnit
"000000000135",7,"Other cargo change","000004","#005",2/26/2022 9:20:34 AM,2/27/2022 2:04:55 PM,,,3827,3
"000000000135",8,"Other cargo change",,,2/27/2022 7:52:48 PM,2/28/2022 10:06:04 PM,,,3462,3
"000000000135",9,"Other cargo change","000004","#002",2/28/2022 6:41:17 AM,3/1/2022 11:42:54 AM,,,2009,3
"000000000135",10,"Carrier-related","000009","IFMN-PLANT",2/28/2022 7:48:16 AM,2/28/2022 10:33:11 AM,,,3545,3
"000000000135",11,"Other cargo change","000010","HOME",3/1/2022 6:26:22 AM,3/2/2022 10:48:04 AM,,,618,4
"000000000135",12,"Dropoff","000001","PLANT",3/1/2022 7:28:34 PM,3/2/2022 12:24:31 PM,3/2/2022 5:05:29 PM,3/4/2022 4:32:26 AM,3327,2
"000000000136",1,"Pickup","000010","HOME",2/23/2022 6:32:48 AM,2/24/2022 1:18:36 AM,,,2891,3
"000000000136",2,"Dropoff","000004","#002",2/23/2022 8:37:37 PM,2/24/2022 6:09:37 AM,,,3379,4
"000000000136",3,"Other cargo change","000001","WHSE",2/24/2022 6:06:32 PM,2/25/2022 8:14:19 AM,,,1164,4
"000000000136",4,"Other cargo change","000008","WAREHOUSE",2/25/2022 1:40:55 AM,2/25/2022 7:28:48 AM,,,1231,3
"000000000136",5,"Other cargo change","000010","HOME",2/26/2022 2:48:19 AM,2/26/2022 2:38:41 PM,,,3861,2
"000000000136",6,"Dropoff","000001","WHSE",2/27/2022 3:06:17 PM,3/1/2022 2:48:13 AM,,,3260,3
"000000000136",7,"Dropoff","000008","#0002",2/28/2022 6:41:52 AM,2/28/2022 9:19:51 AM,,,560,0
"000000000136",8,"Dropoff","000004","#002",3/1/2022 7:37:18 PM,3/2/2022 9:34:52 AM,3/2/2022 6:55:08 PM,3/3/2022 12:41:16 PM,1994,1
"000000000137",1,"Pickup","000009","IFMN-PLANT",2/23/2022 7:01:56 PM,2/24/2022 3:10:45 AM,,,1039,3
"000000000137",2,"Pickup","000004","DC",2/24/2022 5:49:58 AM,2/24/2022 11:01:42 PM,,,769,1
"000000000137",3,"Carrier-related",,,2/24/2022 7:22:25 AM,2/24/2022 12:32:29 PM,,,1825,4
"000000000137",4,"Dropoff","000005","MAIN",2/24/2022 11:28:20 AM,2/24/2022 9:04:16 PM,2/25/2022 4:53:08 AM,2/25/2022 10:03:41 AM,359,4
"000000000138",1,"Pickup","000001","PLANT",2/26/2022 6:58:49 AM,2/28/2022 12:00:15 AM,,,1792,4
"000000000138",2,"Dropoff","000008","WAREHOUSE",3/1/2022 6:18:57 AM,3/2/2022 9:53:05 PM,,,3099,0
"000000000138",3,"Dropoff","000004","#001",3/3/2022 2:28:37 PM,3/4/2022 2:02:05 PM,,,3540,4
"000000000138",4,"Pickup","000010","HOME",3/4/2022 12:31:31 AM,3/4/2022 8:21:11 AM,,,3988,4
"000000000138",5,"Dropoff","000005","MAIN",3/4/2022 10:53:18 PM,3/5/2022 5:59:56 PM,3/8/2022 4:25:49 AM,3/9/2022 5:00:59 PM,1124,2
"000000000139",1,"Pickup","000001","PLANT",2/26/2022 3:48:00 AM,2/27/2022 4:14:58 AM,,,2630,3
"000000000139",2,"Pickup","000008","WAREHOUSE",2/26/2022 12:14:43 PM,2/26/2022 2:36:11 PM,,,3817,1
"000000000139",3,"Dropoff","000008","#0001",2/26/2022 7:31:21 PM,2/27/2022 10:09:49 PM,,,1004,2
"000000000139",4,"Pickup","000009","IFMN-PLANT",2/27/2022 7:31:46 AM,2/28/2022 9:56:43 AM,,,1446,4
"000000000139",5,"Dropoff","000002","#0001",2/27/2022 6:16:53 PM,2/28/2022 5:21:18 AM,,,2471,1
"000000000139",6,"Dropoff","000008","#0001",2/28/2022 3:43:19 AM,2/28/2022 11:44:20 AM,,,2954,2
"000000000139",7,"Dropoff","000005","MAIN",2/28/2022 3:51:49 PM,3/1/2022 5:41:20 AM,,,1466,1
"000000000139",8,"Dropoff","000001","WHSE",3/1/2022 1:02:00 AM,3/1/2022 11:42:33 PM,3/1/2022 2:15:13 PM,3/2/2022 4:39:03 AM,2129,1
"000000000140",1,"Pickup","000001","WHSE",2/27/2022 7:17:24 PM,3/2/2022 4:07:12 AM,,,3943,3
"000000000140",2,"Carrier-related",,,3/2/2022 6:16:02 AM,3/3/2022 3:47:43 PM,,,3225,0
"000000000140",3,"Other cargo change","000003","MAIN",3/3/2022 2:28:06 AM,3/3/2022 11:23:06 PM,,,2533,0
"000000000140",4,"Dropoff","000010","HOME",3/3/2022 3:58:06 PM,3/3/2022 11:02:18 PM,3/5/2022 10:12:58 PM,3/6/2022 11:53:51 PM,2817,4
"000000000141",1,"Pickup","000010","HOME",3/1/2022 7:29:41 AM,3/1/2022 1:06:04 PM,3/2/2022 6:09:31 PM,3/4/2022 6:00:58 AM,1629,1
"000000000141",2,"Pickup","000001","PLANT",3/3/2022 8:28:48 AM,3/3/2022 9:18:01 AM,3/4/2022 8:54:01 AM,3/6/2022 2:09:54 AM,3211,4
"000000000141",3,"Carrier-related",,,3/4/2022 8:35:48 AM,3/5/2022 12:04:40 AM,3/5/2022 6:07:36 PM,3/6/2022 11:05:49 AM,2987,1
"000000000141",4,"Pickup","000004","#005",3/4/2022 9:28:11 AM,3/6/2022 4:38:21 AM,3/5/2022 1:24:33 PM,3/6/2022 4:53:55 AM,1353,1
"000000000141",5,"Pickup","000001","WHSE",3/6/2022 5:48:26 AM,3/7/2022 8:38:44 PM,3/7/2022 6:23:48 AM,3/9/2022 3:41:32 AM,2080,4
"000000000141",6,"Pickup","000008","WAREHOUSE",3/7/2022 7:09:39 PM,3/9/2022 12:51:48 AM,3/9/2022 2:41:38 PM,3/10/2022 12:06:39 AM,1744,1
"000000000141",7,"Pickup","000009","IFMN-PLANT",3/9/2022 5:48:46 PM,3/11/2022 10:15:22 AM,3/10/2022 10:18:11 PM,3/12/2022 4:18:31 AM,1254,4
"000000000141",8,"Dropoff","000008","WAREHOUSE",3/11/2022 1:30:41 PM,3/12/2022 4:43:27 AM,3/11/2022 9:41:46 PM,3/13/2022 6:40:55 PM,1599,2
"000000000142",1,"Pickup","000004","DC",3/1/2022 2:43:44 AM,3/1/2022 11:05:20 PM,3/1/2022 1:47:59 PM,3/3/2022 3:36:47 AM,2757,3
"000000000142",2,"Dropoff","000008","#0004",3/2/2022 3:22:14 AM,3/3/2022 8:18:44 AM,3/3/2022 5:32:28 AM,3/4/2022 9:47:34 AM,659,2
"000000000142",3,"Dropoff","000008","#0003",3/3/2022 4:25:42 AM,3/3/2022 6:03:12 AM,3/3/2022 10:24:35 AM,3/4/2022 9:34:57 AM,2635,4
"000000000142",4,"Dropoff","000004","#003",3/3/2022 5:17:57 PM,3/5/2022 2:12:53 AM,3/4/2022 11:31:36 AM,3/5/2022 10:15:16 PM,2744,3
"000000000142",5,"Other cargo change","000009","IFMN-PLANT",3/5/2022 2:00:48 AM,3/5/2022 6:54:03 AM,3/5/2022 11:19:54 PM,3/6/2022 10:06:13 PM,1190,1
"000000000142",6,"Pickup","000001","PLANT",3/6/2022 9:40:28 AM,3/7/2022 12:35:13 PM,3/7/2022 9:54:12 PM,3/8/2022 10:16:27 PM,1717,2
"000000000142",7,"Other cargo change","000008","WAREHOUSE",3/6/2022 11:40:18 PM,3/7/2022 9:11:17 PM,3/6/2022 11:44:57 PM,3/7/2022 4:35:48 PM,603,0
"000000000142",8,"Dropoff","000004","#003",3/8/2022 10:46:53 AM,3/8/2022 3:45:40 PM,3/8/2022 3:19:44 PM,3/9/2022 2:07:17 PM,2457,2
"000000000142",9,"Other cargo change","000001","WHSE",3/9/2022 3:12:30 PM,3/11/2022 12:01:17 AM,3/11/2022 2:45:54 AM,3/12/2022 12:32:27 PM,1761,3
"000000000142",10,"Dropoff","000004","#005",3/9/2022 5:07:11 PM,3/10/2022 4:58:10 AM,3/9/2022 5:34:37 PM,3/10/2022 2:13:41 AM,3176,2
"000000000143",1,"Pickup","000009","IFMN-PLANT",3/2/2022 6:31:32 AM,3/2/2022 6:57:31 PM,,,1252,1
"000000000143",2,"Pickup","000001","WHSE",3/3/2022 1:28:46 AM,3/3/2022 10:37:01 AM,,,458,2
"000000000143",3,"Pickup","000009","IFMN-PLANT",3/3/2022 12:11:08 PM,3/4/2022 10:29:13 AM,,,730,4
"000000000143",4,"Dropoff","000008","#0003",3/4/2022 1:31:36 AM,3/5/2022 12:13:37 AM,,,733,4
"000000000143",5,"Pickup","000004","DC",3/4/2022 10:16:05 AM,3/5/2022 10:06:49 AM,,,3725,3
"000000000143",6,"Pickup","000008","WAREHOUSE",3/4/2022 8:47:07 PM,3/5/2022 10:12:56 AM,,,2203,2
"000000000143",7,"Dropoff","000008","#0001",3/5/2022 1:47:57 PM,3/6/2022 9:25:47 AM,,,3409,4
"000000000143",8,"Carrier-related",,,3/6/2022 12:41:37 AM,3/6/2022 3:51:55 PM,,,3269,3
"000000000143",9,"Pickup","000001","OFFICE",3/6/2022 8:18:07 PM,3/7/2022 6:38:32 PM,,,1327,1
"000000000143",10,"Carrier-related","000009","IFMN-PLANT",3/7/2022 10:55:59 AM,3/8/2022 9:09:25 AM,,,1414,4
"000000000143",11,"Dropoff",,,3/8/2022 4:36:13 AM,3/9/2022 3:43:36 AM,,,718,4
"000000000143",12,"Dropoff","000004","#002",3/8/2022 12:39:33 PM,3/8/2022 12:47:49 PM,,,1606,2
"000000000143",13,"Carrier-related","000001","WHSE",3/8/2022 11:58:42 PM,3/9/2022 5:56:58 PM,,,2899,2
"000000000143",14,"Carrier-related","000008","#0004",3/9/2022 9:00:55 AM,3/10/2022 7:49:14 AM,,,3630,1
"000000000143",15,"Dropoff",,,3/10/2022 7:09:10 AM,3/10/2022 4:04:42 PM,3/10/2022 9:46:16 AM,3/11/2022 6:08:32 AM,2722,1
"000000000144",1,"Pickup","000010","HOME",3/5/2022 3:09:32 PM,3/14/2022 8:42:59 AM,,,2608,3
"000000000144",2,"Dropoff","000002","#0001",3/6/2022 7:28:28 AM,3/12/2022 5:48:30 PM,3/11/2022 11:02:53 PM,3/13/2022 6:11:19 AM,3267,0
"000000000145",1,"Pickup","000001","WHSE",3/5/2022 10:57:43 AM,3/8/2022 1:14:35 AM,,,2844,2
"000000000145",2,"Other cargo change","000009","IFMN-PLANT",3/7/2022 7:38:11 AM,3/7/2022 11:02:33 AM,,,377,4
"000000000145",3,"Dropoff","000008","#0003",3/9/2022 8:45:53 AM,3/10/2022 9:07:26 PM,,,894,0
"000000000145",4,"Dropoff","000006","#1",3/12/2022 4:55:54 PM,3/16/2022 2:23:25 AM,,,659,2
"000000000145",5,"Dropoff","000005","MAIN",3/15/2022 1:13:36 PM,3/16/2022 1:43:25 AM,3/17/2022 2:11:47 PM,3/17/2022 8:00:57 PM,2154,0
"000000000146",1,"Pickup","000008","WAREHOUSE",3/4/2022 5:07:42 PM,3/5/2022 7:00:43 AM,,,1806,3
"000000000146",2,"Dropoff","000004","#001",3/6/2022 4:06:17 AM,3/6/2022 6:00:21 PM,,,2287,1
"000000000146",3,"Dropoff","000006","#1",3/6/2022 3:04:37 PM,3/6/2022 7:39:04 PM,,,1768,4
"000000000146",4,"Pickup","000008","WAREHOUSE",3/7/2022 11:53:09 PM,3/9/2022 12:42:19 AM,,,375,1
"000000000146",5,"Pickup","000001","WHSE",3/9/2022 12:45:47 AM,3/9/2022 11:57:43 PM,,,2744,3
"000000000146",6,"Dropoff","000006","#1",3/10/2022 2:04:09 AM,3/10/2022 6:17:52 AM,3/10/2022 7:39:45 AM,3/10/2022 4:42:37 PM,2223,2
"000000000147",1,"Pickup","000001","WHSE",3/6/2022 4:57:51 PM,3/7/2022 5:38:04 PM,,,228,3
"000000000147",2,"Dropoff","000008","#0004",3/7/2022 10:57:27 PM,3/8/2022 6:04:30 AM,,,3655,1
"000000000147",3,"Other cargo change","000004","DC",3/8/2022 12:10:44 PM,3/9/2022 4:07:43 AM,,,2113,4
"000000000147",4,"Dropoff","000004","#005",3/8/2022 8:46:46 PM,3/9/2022 1:48:55 PM,,,1785,2
"000000000147",5,"Dropoff","000005","MAIN",3/9/2022 1:13:03 PM,3/9/2022 5:00:02 PM,,,1540,3
"000000000147",6,"Other cargo change","000004","DC",3/10/2022 7:31:43 PM,3/11/2022 6:17:13 AM,,,183,3
"000000000147",7,"Dropoff","000008","#0001",3/11/2022 5:14:40 PM,3/11/2022 6:27:04 PM,,,2386,2
"000000000147",8,"Other cargo change","000004","DC",3/12/2022 11:14:43 PM,3/13/2022 8:33:40 AM,,,2951,3
"000000000147",9,"Dropoff","000004","#002",3/13/2022 10:41:42 AM,3/14/2022 3:54:03 AM,,,1638,2
"000000000147",10,"Other cargo change","000001","WHSE",3/13/2022 12:36:39 PM,3/13/2022 4:04:08 PM,,,2649,0
"000000000147",11,"Dropoff","000005","MAIN",3/14/2022 9:08:07 AM,3/15/2022 3:47:29 AM,3/15/2022 1:18:40 PM,3/16/2022 7:15:44 AM,508,0
"000000000148",1,"Pickup","000009","IFMN-PLANT",3/7/2022 12:59:37 AM,3/7/2022 9:02:08 AM,,,890,3
"000000000148",2,"Carrier-related",,,3/8/2022 2:03:28 AM,3/8/2022 10:01:06 AM,,,3728,0
"000000000148",3,"Carrier-related","000007","OFC",3/8/2022 10:18:30 PM,3/9/2022 4:38:08 PM,,,1083,2
"000000000148",4,"Carrier-related",,,3/9/2022 8:06:26 AM,3/9/2022 11:19:07 AM,,,2326,1
"000000000148",5,"Other cargo change","000001","PLANT",3/9/2022 3:54:26 PM,3/9/2022 5:33:32 PM,,,968,1
"000000000148",6,"Pickup",,,3/10/2022 12:04:54 PM,3/11/2022 10:14:59 AM,,,2171,4
"000000000148",7,"Pickup","000004","#001",3/11/2022 9:52:57 AM,3/11/2022 6:46:04 PM,,,1929,4
"000000000148",8,"Other cargo change","000001","WHSE",3/12/2022 9:27:02 AM,3/12/2022 11:12:15 PM,,,1845,3
"000000000148",9,"Other cargo change","000001","PLANT",3/13/2022 12:42:30 AM,3/13/2022 9:41:08 AM,,,1230,1
"000000000148",10,"Dropoff","000008","WAREHOUSE",3/13/2022 10:47:06 AM,3/14/2022 10:20:56 AM,3/14/2022 5:04:13 AM,3/14/2022 3:36:16 PM,1109,0
"000000000149",1,"Pickup","000001","WHSE",3/8/2022 12:39:06 PM,3/8/2022 8:01:14 PM,,,1606,2
"000000000149",2,"Dropoff","000008","#0004",3/9/2022 10:24:18 PM,3/10/2022 11:29:36 PM,,,1972,3
"000000000149",3,"Pickup","000008","WAREHOUSE",3/10/2022 4:57:45 PM,3/12/2022 6:04:07 AM,,,931,1
"000000000149",4,"Dropoff","000005","MAIN",3/12/2022 12:51:14 AM,3/12/2022 5:25:35 PM,,,210,4
"000000000149",5,"Dropoff","000002","#0001",3/12/2022 12:13:40 PM,3/13/2022 3:55:59 AM,,,3875,3
"000000000149",6,"Carrier-related",,,3/13/2022 6:00:04 PM,3/13/2022 11:20:44 PM,,,2526,3
"000000000149",7,"Dropoff","000004","#002",3/14/2022 12:03:58 AM,3/14/2022 12:55:44 PM,3/15/2022 9:46:56 AM,3/15/2022 11:35:24 PM,3337,3
"000000000150",1,"Pickup","000009","IFMN-PLANT",3/9/2022 8:28:41 PM,3/10/2022 8:02:14 AM,,,3057,4
"000000000150",2,"Other cargo change","000004","DC",3/10/2022 11:28:26 AM,3/10/2022 3:11:35 PM,,,111,4
"000000000150",3,"Pickup","000010","HOME",3/11/2022 9:33:43 PM,3/13/2022 2:12:45 PM,,,935,2
"000000000150",4,"Pickup","000009","IFMN-PLANT",3/12/2022 1:24:28 PM,3/13/2022 7:02:43 AM,,,2461,1
"000000000150",5,"Other cargo change","000001","PLANT",3/12/2022 4:43:16 PM,3/14/2022 7:42:31 AM,,,2257,0
"000000000150",6,"Other cargo change","000001","WHSE",3/14/2022 10:46:38 AM,3/16/2022 7:55:07 AM,,,2614,2
"000000000150",7,"Carrier-related",,,3/15/2022 12:15:08 AM,3/16/2022 5:25:04 AM,,,3577,1
"000000000150",8,"Other cargo change","000004","#003",3/16/2022 8:18:51 PM,3/17/2022 11:39:21 AM,,,769,1
"000000000150",9,"Dropoff","000001","WHSE",3/18/2022 10:57:43 AM,3/20/2022 7:51:14 AM,3/19/2022 7:13:25 PM,3/21/2022 7:12:49 AM,594,2
"000000000151",1,"Pickup","000004","DC",3/10/2022 5:50:53 AM,3/10/2022 8:19:54 AM,,,2759,4
"000000000151",2,"Other cargo change","000001","PLANT",3/10/2022 12:28:04 PM,3/10/2022 2:40:15 PM,,,1141,4
"000000000151",3,"Pickup","000004","DC",3/11/2022 6:11:50 AM,3/11/2022 9:46:05 AM,,,2030,3
"000000000151",4,"Other cargo change","000009","IFMN-PLANT",3/11/2022 9:06:13 AM,3/11/2022 10:49:03 PM,,,2583,1
"000000000151",5,"Other cargo change","000001","PLANT",3/12/2022 8:40:27 AM,3/12/2022 11:31:09 AM,,,264,2
"000000000151",6,"Pickup","000008","WAREHOUSE",3/13/2022 12:48:48 AM,3/13/2022 9:50:18 PM,,,341,0
"000000000151",7,"Pickup","000001","PLANT",3/13/2022 11:35:06 AM,3/14/2022 10:58:18 AM,,,3743,2
"000000000151",8,"Other cargo change","000004","DC",3/14/2022 3:02:15 AM,3/14/2022 4:51:28 PM,,,3755,4
"000000000151",9,"Other cargo change","000001","PLANT",3/14/2022 7:58:39 PM,3/15/2022 3:30:22 PM,,,3933,2
"000000000151",10,"Pickup","000009","IFMN-PLANT",3/15/2022 10:35:55 AM,3/16/2022 4:05:33 AM,,,1292,4
"000000000151",11,"Dropoff","000008","#0004",3/16/2022 8:39:22 PM,3/18/2022 9:16:04 AM,3/17/2022 11:20:53 AM,3/17/2022 7:33:37 PM,616,0
"000000000152",1,"Pickup","000008","WAREHOUSE",3/11/2022 8:36:28 PM,3/12/2022 7:29:25 AM,,,1597,4
"000000000152",2,"Carrier-related",,,3/12/2022 10:04:34 AM,3/13/2022 4:09:05 AM,,,2054,4
"000000000152",3,"Pickup","000003","MAIN",3/13/2022 11:39:49 AM,3/14/2022 9:10:58 AM,,,1242,3
"000000000152",4,"Pickup","000009","IFMN-PLANT",3/14/2022 2:04:12 AM,3/15/2022 3:35:55 AM,,,2650,3
"000000000152",5,"Other cargo change","000010","HOME",3/14/2022 5:12:28 AM,3/14/2022 8:32:08 AM,,,3579,2
"000000000152",6,"Pickup","000004","DC",3/15/2022 5:00:49 AM,3/15/2022 7:30:34 PM,,,1425,1
"000000000152",7,"Pickup","000010","HOME",3/15/2022 11:19:22 AM,3/15/2022 2:34:24 PM,,,287,2
"000000000152",8,"Carrier-related","000004","DC",3/16/2022 2:48:51 AM,3/16/2022 6:59:03 AM,,,2568,4
"000000000152",9,"Dropoff",,,3/16/2022 2:45:17 PM,3/17/2022 8:58:55 PM,3/17/2022 8:54:37 PM,3/18/2022 2:27:41 AM,2747,3
"000000000153",1,"Pickup","000004","DC",3/12/2022 12:04:41 AM,3/12/2022 3:36:03 AM,,,1475,0
"000000000153",2,"Dropoff","000004","#003",3/12/2022 8:54:51 AM,3/12/2022 3:49:32 PM,,,1090,0
"000000000153",3,"Dropoff","000001","WHSE",3/13/2022 12:06:22 PM,3/14/2022 1:14:19 AM,,,1058,3
"000000000153",4,"Pickup","000010","HOME",3/14/2022 7:27:18 PM,3/15/2022 10:29:55 PM,,,3587,3
"000000000153",5,"Dropoff","000004","#003",3/15/2022 7:04:57 PM,3/17/2022 2:11:48 AM,,,207,4
"000000000153",6,"Dropoff","000008","#0004",3/16/2022 5:22:08 AM,3/16/2022 6:33:46 AM,3/16/2022 8:23:10 AM,3/16/2022 12:38:27 PM,2581,1
"000000000154",1,"Pickup","000001","PLANT",3/13/2022 1:56:31 AM,3/13/2022 8:57:56 AM,,,2453,0
"000000000154",2,"Pickup","000008","WAREHOUSE",3/13/2022 6:51:18 PM,3/15/2022 11:12:37 AM,,,3324,4
"000000000154",3,"Pickup","000010","HOME",3/14/2022 6:14:20 AM,3/15/2022 4:53:12 AM,,,1746,4
"000000000154",4,"Carrier-related",,,3/15/2022 12:33:57 AM,3/16/2022 5:49:40 AM,,,2263,4
"000000000154",5,"Pickup","000003","MAIN",3/16/2022 1:42:11 PM,3/16/2022 5:29:35 PM,,,2501,2
"000000000154",6,"Pickup","000009","IFMN-PLANT",3/17/2022 7:48:39 AM,3/17/2022 3:41:26 PM,,,886,4
"000000000154",7,"Dropoff","000004","DC",3/17/2022 6:38:55 PM,3/19/2022 9:24:37 AM,3/19/2022 11:06:32 AM,3/19/2022 4:02:25 PM,3512,1
"000000000155",1,"Pickup","000001","PLANT",3/13/2022 5:05:27 PM,3/14/2022 10:46:23 AM,,,2468,3
"000000000155",2,"Other cargo change","000010","HOME",3/13/2022 5:32:17 PM,3/14/2022 6:16:27 AM,,,3365,1
"000000000155",3,"Pickup","000001","PLANT",3/14/2022 8:44:39 AM,3/14/2022 6:55:15 PM,,,1322,2
"000000000155",4,"Pickup","000008","WAREHOUSE",3/15/2022 2:49:40 AM,3/15/2022 1:04:42 PM,,,3456,4
"000000000155",5,"Dropoff","000005","MAIN",3/15/2022 5:48:27 AM,3/15/2022 12:43:49 PM,3/15/2022 12:26:04 PM,3/16/2022 2:34:24 AM,2922,3
"000000000156",1,"Pickup","000008","WAREHOUSE",3/16/2022 1:12:52 PM,3/18/2022 1:41:35 AM,,,1870,2
"000000000156",2,"Dropoff","000004","#002",3/16/2022 6:52:38 PM,3/17/2022 8:33:05 AM,,,413,2
"000000000156",3,"Dropoff","000008","#0001",3/19/2022 10:39:10 AM,3/20/2022 7:29:53 AM,,,1016,3
"000000000156",4,"Carrier-related",,,3/20/2022 12:23:56 PM,3/22/2022 6:30:15 AM,,,2312,2
"000000000156",5,"Carrier-related","000009","IFMN-PLANT",3/21/2022 9:52:56 AM,3/22/2022 11:05:49 PM,,,2905,4
"000000000156",6,"Dropoff",,,3/21/2022 3:26:55 PM,3/22/2022 9:11:17 PM,,,2484,1
"000000000156",7,"Dropoff","000008","WAREHOUSE",3/24/2022 8:30:04 AM,3/26/2022 8:49:10 PM,3/24/2022 7:19:03 PM,3/26/2022 4:07:36 AM,1934,0
"000000000157",1,"Pickup","000008","WAREHOUSE",3/16/2022 1:16:08 AM,3/18/2022 10:39:05 AM,,,3444,4
"000000000157",2,"Carrier-related",,,3/18/2022 6:22:37 AM,3/20/2022 2:28:37 PM,,,815,3
"000000000157",3,"Dropoff","000004","DC",3/19/2022 5:39:13 PM,3/19/2022 10:24:49 PM,,,1100,2
"000000000157",4,"Dropoff","000001","WHSE",3/22/2022 7:09:33 AM,3/22/2022 8:53:03 AM,3/25/2022 7:17:37 AM,3/27/2022 2:59:53 AM,1394,4
"000000000158",1,"Pickup","000001","WHSE",3/17/2022 2:00:10 AM,3/17/2022 11:12:13 AM,,,1612,1
"000000000158",2,"Dropoff","000005","MAIN",3/17/2022 6:48:18 PM,3/17/2022 7:45:07 PM,,,2927,3
"000000000158",3,"Pickup","000008","WAREHOUSE",3/18/2022 8:57:28 PM,3/19/2022 3:33:56 PM,,,536,4
"000000000158",4,"Other cargo change","000004","DC",3/19/2022 11:29:18 PM,3/20/2022 4:06:22 AM,,,3744,1
"000000000158",5,"Dropoff","000006","#1",3/20/2022 12:15:29 AM,3/20/2022 4:59:21 PM,,,595,2
"000000000158",6,"Other cargo change","000001","PLANT",3/20/2022 8:40:01 AM,3/20/2022 11:06:24 PM,,,1169,4
"000000000158",7,"Dropoff","000002","#0001",3/21/2022 1:13:48 AM,3/22/2022 12:22:32 AM,,,3877,4
"000000000158",8,"Dropoff","000008","#0004",3/21/2022 8:22:22 AM,3/21/2022 9:47:09 PM,3/21/2022 12:36:55 PM,3/22/2022 8:26:27 AM,2091,1
"000000000159",1,"Pickup","000001","PLANT",3/18/2022 2:00:19 AM,3/18/2022 3:17:02 AM,,,1438,4
"000000000159",2,"Carrier-related",,,3/18/2022 12:55:15 PM,3/18/2022 6:25:58 PM,,,3265,1
"000000000159",3,"Carrier-related","000001","OFFICE",3/18/2022 1:33:13 PM,3/19/2022 1:22:53 AM,,,1738,2
"000000000159",4,"Carrier-related",,,3/19/2022 3:38:24 AM,3/19/2022 12:34:29 PM,,,831,1
"000000000159",5,"Pickup","000005","MAIN",3/19/2022 4:13:22 AM,3/19/2022 3:38:01 PM,,,2182,3
"000000000159",6,"Dropoff",,,3/19/2022 4:07:56 PM,3/20/2022 3:34:13 AM,3/20/2022 2:37:26 AM,3/20/2022 8:02:42 AM,1801,1
"000000000160",1,"Pickup","000008","WAREHOUSE",3/21/2022 6:55:39 PM,3/26/2022 11:03:12 AM,,,1837,4
"000000000160",2,"Carrier-related",,,3/23/2022 8:03:09 AM,3/24/2022 8:48:08 PM,,,3570,1
"000000000160",3,"Dropoff","000009","IFMN-PLANT",3/24/2022 2:20:02 AM,3/28/2022 7:43:01 AM,3/24/2022 4:13:43 AM,3/24/2022 4:56:26 AM,925,4
"000000000161",1,"Pickup","000009","IFMN-PLANT",3/20/2022 1:01:02 AM,3/20/2022 10:10:54 PM,,,748,3
"000000000161",2,"Carrier-related",,,3/20/2022 3:55:16 AM,3/20/2022 11:19:32 PM,,,1044,4
"000000000161",3,"Pickup","000004","OFFICE",3/20/2022 5:07:57 PM,3/21/2022 1:12:29 AM,,,3135,0
"000000000161",4,"Pickup","000004","DC",3/20/2022 10:58:03 PM,3/21/2022 3:57:03 PM,,,2771,1
"000000000161",5,"Carrier-related","000009","IFMN-PLANT",3/21/2022 3:51:31 AM,3/22/2022 5:09:57 AM,,,1979,1
"000000000161",6,"Carrier-related",,,3/21/2022 8:04:30 AM,3/22/2022 1:44:30 AM,,,3743,0
"000000000161",7,"Dropoff","000005","MAIN",3/22/2022 2:05:00 AM,3/23/2022 5:43:18 AM,,,609,2
"000000000161",8,"Dropoff",,,3/23/2022 3:07:47 AM,3/23/2022 3:39:20 AM,,,272,3
"000000000161",9,"Pickup","000007","OFC",3/24/2022 12:27:47 AM,3/25/2022 12:58:58 AM,,,3148,0
"000000000161",10,"Other cargo change","000001","WHSE",3/24/2022 5:53:05 PM,3/25/2022 2:06:25 AM,,,3337,3
"000000000161",11,"Dropoff","000002","#0001",3/25/2022 9:10:30 PM,3/27/2022 5:30:27 AM,,,2482,1
"000000000161",12,"Dropoff","000009","IFMN-PLANT",3/26/2022 11:12:33 PM,3/27/2022 12:42:28 AM,3/27/2022 5:27:04 PM,3/27/2022 11:03:42 PM,1155,3
"000000000162",1,"Pickup","000001","PLANT",3/21/2022 3:21:20 AM,3/22/2022 2:09:11 PM,,,2575,3
"000000000162",2,"Dropoff","000008","#0004",3/22/2022 3:39:26 PM,3/24/2022 6:58:33 PM,,,2854,3
"000000000162",3,"Other cargo change","000008","WAREHOUSE",3/23/2022 12:33:10 AM,3/23/2022 10:32:33 PM,,,2431,3
"000000000162",4,"Carrier-related",,,3/24/2022 10:40:01 AM,3/26/2022 6:20:53 AM,,,3548,4
"000000000162",5,"Other cargo change","000008","#0004",3/24/2022 4:05:40 PM,3/26/2022 7:51:08 PM,,,2323,3
"000000000162",6,"Other cargo change","000009","IFMN-PLANT",3/25/2022 2:33:22 PM,3/27/2022 2:52:59 AM,,,593,0
"000000000162",7,"Other cargo change","000001","PLANT",3/25/2022 6:54:57 PM,3/26/2022 5:41:17 PM,,,1417,0
"000000000162",8,"Dropoff","000009","IFMN-PLANT",3/27/2022 3:33:59 AM,3/29/2022 8:01:37 AM,3/28/2022 12:41:39 PM,3/30/2022 8:45:45 AM,1366,4
